RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
901,888.0,Patrick Kopp,40,0.13,5.3,-0.7,6.0,
902,860.0,Callum Mowat,43,0.13,5.62,-5.29,0.0,
903,891.0,Erik Myllymaki,40,0.13,5.21,-0.39,5.6,
904,,Antonio Costa,40,0.13,5.2,-0.2,5.4,
905,,Jon Thomson,40,0.13,5.2,,5.2,
906,890.0,John Catlin,40,0.13,5.19,-2.85,3.08,
907,874.0,Tyrone Mordt,45,0.13,5.81,-4.1,2.8,
908,893.0,Brad Elder,45,0.13,5.78,-3.43,2.4,
909,,Shunyat Hak,40,0.13,5.13,,5.13,
910,894.0,Wolmer Murillo,40,0.13,5.09,-1.61,4.8,
911,894.0,JC Ritchie,40,0.13,5.08,-2.97,2.91,
912,884.0,Neil Schietekat,49,0.13,6.21,-6.79,3.5,
912,,Brad Hopfinger,40,0.13,5.06,-5.91,3.88,
914,902.0,Deyen Lawson,40,0.13,5.03,-0.55,5.58,
915,900.0,Derek Rende,40,0.13,5.02,-0.98,6.0,
916,904.0,Stanislav Matus,40,0.13,5.0,-0.33,5.33,
917,906.0,Leo Lespinasse,40,0.12,4.99,-0.29,5.28,
918,896.0,Tapio Pulkkanen,40,0.12,4.99,-4.07,0.0,
919,898.0,Samuel Cyr,40,0.12,4.99,-2.72,1.62,
920,912.0,Kwon Myung-ho,40,0.12,4.98,-0.15,5.13,
921,916.0,Michael Schoolcraft,40,0.12,4.97,,4.97,
922,916.0,Carter Jenkins,40,0.12,4.93,-0.04,4.97,
923,908.0,Natthapong Niyomchon,40,0.12,4.92,-1.95,1.2,
924,902.0,Greg Yates,40,0.12,4.91,-3.42,2.63,
925,897.0,Tommy Gainey,40,0.12,4.9,-8.9,0.0,
926,914.0,Birgir Hafthorsson,40,0.12,4.9,-1.68,3.18,
927,901.0,Matthew Guyatt,40,0.12,4.9,-4.08,1.2,
928,910.0,Benedict Parker,40,0.12,4.89,-2.31,4.0,
929,911.0,Maximilian Rohrig,40,0.12,4.86,-2.39,2.53,
930,920.0,Thammanoon Sriroj,40,0.12,4.84,-2.9,1.8,
931,929.0,Seunghyuk Kim,52,0.12,6.26,-26.59,3.28,
931,,Kasper Estrup,40,0.12,4.82,-0.68,4.0,
931,921.0,Nobuhiro Masuda,44,0.12,5.3,-5.2,4.19,
934,913.0,Zeyu He,40,0.12,4.8,-3.52,0.0,
935,,Vaita Guillaume,40,0.12,4.8,-0.39,4.8,
936,915.0,Tyler Duncan,52,0.12,6.21,-5.01,2.38,
937,919.0,Leandro Marelli,40,0.12,4.75,-1.52,3.6,
938,909.0,Wallie Coetsee,46,0.12,5.43,-8.45,2.73,
939,,Case Cochran,40,0.12,4.71,-0.23,4.94,
940,918.0,Andy Winings,45,0.12,5.29,-4.15,1.21,
941,933.0,Patrick Winther,40,0.12,4.65,-0.51,4.0,
942,927.0,Marcus Kinhult,40,0.12,4.64,-2.18,2.89,
943,925.0,Robby Shelton,40,0.12,4.63,-3.19,1.2,
944,926.0,Oliver Goss,52,0.12,5.99,-4.09,3.68,
944,928.0,Joshua Salah,46,0.12,5.3,-1.99,6.0,
946,,Seungyun Lee,40,0.12,4.6,-0.69,3.86,
947,936.0,Peter Whiteford,46,0.11,5.29,-6.08,2.04,
948,930.0,Koki Shiomi,40,0.11,4.59,-2.44,3.95,
949,939.0,Tetsuji Hiratsuka,40,0.11,4.56,-2.0,3.9,
950,940.0,Jim Renner,47,0.11,5.33,-3.47,4.98,
950,943.0,Sihwan Kim,41,0.11,4.65,-5.72,2.44,
952,946.0,Pijit Petkasem,44,0.11,4.98,-4.07,2.93,
953,934.0,Andrew Evans,40,0.11,4.52,-2.41,0.0,
954,953.0,Han Min-kyu,40,0.11,4.5,,4.5,
955,938.0,Jakraphan Premsirigorn,40,0.11,4.48,-1.75,4.2,
955,,Jake McLeod,40,0.11,4.48,-0.73,3.6,
957,940.0,Jason Allred,45,0.11,5.04,-10.1,0.0,
958,,Ricardo Celia,40,0.11,4.46,-2.54,1.2,
958,935.0,Connor Arendell,40,0.11,4.46,-6.36,0.0,
960,944.0,Lee Dong-Min,40,0.11,4.44,-4.16,1.21,
961,936.0,Mark Tullo,51,0.11,5.66,-15.82,3.66,
962,930.0,S.K. Ho,46,0.11,5.08,-9.39,1.24,
962,960.0,Cameron Peck,40,0.11,4.41,,4.41,
962,955.0,Byung-Jun Kim,40,0.11,4.41,-0.09,4.5,
962,950.0,Sebastián MacLean,40,0.11,4.41,-0.59,5.0,
966,948.0,Peter Lawrie,44,0.11,4.85,-5.86,0.0,
967,932.0,Cheng Jin,40,0.11,4.39,-5.22,1.35,
968,952.0,Pontus Widegren,45,0.11,4.93,-7.95,1.34,
969,963.0,Aksel Olsen,40,0.11,4.37,-0.03,4.4,
970,954.0,Joe Affrunti,40,0.11,4.36,-0.99,4.36,
971,957.0,Per Langfors,40,0.11,4.35,-0.77,4.0,
971,,Carlos Balmaseda,40,0.11,4.35,-0.15,4.5,
973,951.0,Charlie Wi,51,0.11,5.52,-7.84,1.98,
974,949.0,R Nachimuthu,40,0.11,4.31,-3.87,2.4,
975,961.0,Craig Hinton,40,0.11,4.3,-0.2,4.5,
976,968.0,Riekus Nortje,40,0.11,4.29,-0.55,4.35,
977,,Julien Foret,40,0.11,4.28,-0.52,4.8,
977,959.0,Hugues Joannes,51,0.11,5.46,-8.28,1.26,
979,972.0,Deng Shan Koh,51,0.11,5.44,-1.2,5.98,
980,922.0,Nicholas Thompson,49,0.11,5.22,-15.91,0.0,
981,967.0,Chang Hong,40,0.11,4.26,-0.24,4.5,
982,973.0,Mitchell Sloarach,40,0.11,4.23,-0.51,3.6,
983,977.0,Joel Sjöholm,41,0.11,4.33,-2.81,1.92,
984,969.0,Dohoon Kim,40,0.11,4.22,-1.23,3.54,
984,961.0,Michael Hollick,40,0.11,4.22,-3.69,0.0,
984,947.0,Greg Eason,49,0.11,5.16,-5.18,3.05,
987,956.0,Chih-Bing Lam,40,0.11,4.21,-5.75,0.0,
988,966.0,Jaakko Makitalo,40,0.1,4.18,-3.57,1.96,
989,978.0,Charlie Ford,40,0.1,4.18,-3.33,4.26,
989,974.0,Jeff Gove,40,0.1,4.18,-1.47,4.31,
991,965.0,Chi-Hsien Hsieh,40,0.1,4.15,-3.84,1.33,
992,975.0,Todd Baek,50,0.1,5.17,-7.16,3.21,
993,958.0,Mathew Goggin,52,0.1,5.38,-8.14,0.0,
994,985.0,Niklas Lindstrom,40,0.1,4.13,,4.13,
995,970.0,Robert Rohanna,40,0.1,4.12,-3.24,3.88,
996,991.0,Chris Wilson,42,0.1,4.31,-2.5,3.88,
997,942.0,PH McIntyre,48,0.1,4.91,-9.26,0.0,
998,987.0,Peter Tomasulo,40,0.1,4.08,-4.05,3.25,
998,976.0,Marius Meyer,40,0.1,4.09,-2.05,2.6,
